exception_id,payment_id,customer_id,account_id,exception_timestamp,exception_date,exception_type,exception_reason_code,exception_reason_description,severity,exception_status,assigned_team,assigned_analyst_id,resolution_status,resolution_code,resolved_timestamp,sla_due_timestamp,high_value_flag,requires_manual_review
EXC_SYN_0001958,PAY_SYN_0013064,CUST_SYN_000369,ACCT_SYN_000369,2025-11-16T16:37:00,2025-11-16,VALIDATION,R001,Payment instruction failed validation,MEDIUM,RESOLVED,TEAM_SYN_004,USER_SYN_004_A03,RESOLVED,SYN_RESOLVED,2025-11-16T19:37:00,2025-11-17T00:37:00,TRUE,TRUE
EXC_SYN_0001959,PAY_SYN_0001707,CUST_SYN_000160,ACCT_SYN_000160,2026-02-04T19:51:00,2026-02-04,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,RESOLVED,TEAM_SYN_005,USER_SYN_005_A04,RESOLVED,SYN_RESOLVED,2026-02-04T20:51:00,2026-02-04T23:51:00,FALSE,TRUE
EXC_SYN_0001960,PAY_SYN_0009084,CUST_SYN_000109,ACCT_SYN_000109,2026-02-05T17:43:00,2026-02-05,ROUTING,R003,Beneficiary routing information requires correction,MEDIUM,OPEN,TEAM_SYN_001,USER_SYN_001_A01,UNRESOLVED,,,2026-02-06T01:43:00,TRUE,TRUE
EXC_SYN_0001961,PAY_SYN_0012104,CUST_SYN_000849,ACCT_SYN_000849,2026-03-12T17:16:00,2026-03-12,CUTOFF,R004,Payment missed the processing cutoff,LOW,RESOLVED,TEAM_SYN_002,USER_SYN_002_A02,RESOLVED,SYN_RESOLVED,2026-03-12T20:16:00,2026-03-13T01:16:00,FALSE,FALSE
EXC_SYN_0001962,PAY_SYN_0003458,CUST_SYN_000447,ACCT_SYN_000447,2026-01-21T21:47:00,2026-01-21,SANCTIONS_SCREENING,R005,Synthetic screening review pending,HIGH,RESOLVED,TEAM_SYN_003,USER_SYN_003_A03,RESOLVED,SYN_RESOLVED,2026-01-21T22:47:00,2026-01-22T01:47:00,FALSE,TRUE
EXC_SYN_0001963,PAY_SYN_0004000,CUST_DEMO_001,ACCT_SYN_001001,2026-01-26T14:14:00,2026-01-26,DUPLICATE,R006,Potential duplicate payment instruction,HIGH,RESOLVED,TEAM_SYN_004,USER_SYN_004_A04,RESOLVED,SYN_RESOLVED,2026-01-26T16:14:00,2026-01-26T18:14:00,FALSE,TRUE
EXC_SYN_0001964,PAY_SYN_0023323,CUST_SYN_000452,ACCT_SYN_000452,2026-02-11T16:48:00,2026-02-11,SYSTEM,R007,Processing system unavailable,MEDIUM,OPEN,TEAM_SYN_005,USER_SYN_005_A01,UNRESOLVED,,,2026-02-12T00:48:00,TRUE,FALSE
EXC_SYN_0001965,PAY_SYN_0021192,CUST_SYN_000105,ACCT_SYN_001105,2026-02-14T16:24:00,2026-02-14,AUTHORIZATION,R008,Required payment authorization incomplete,HIGH,RESOLVED,TEAM_SYN_001,USER_SYN_001_A02,RESOLVED,SYN_RESOLVED,2026-02-14T17:24:00,2026-02-14T20:24:00,TRUE,TRUE
EXC_SYN_0001966,PAY_SYN_0001867,CUST_SYN_000080,ACCT_SYN_000080,2026-02-26T22:02:00,2026-02-26,BENEFICIARY,R009,Beneficiary details require review,MEDIUM,RESOLVED,TEAM_SYN_002,USER_SYN_002_A03,RESOLVED,SYN_RESOLVED,2026-02-27T00:02:00,2026-02-27T06:02:00,FALSE,TRUE
EXC_SYN_0001967,PAY_SYN_0018598,CUST_SYN_000127,ACCT_SYN_001127,2026-03-08T17:12:00,2026-03-08,CURRENCY,R010,Currency handling exception,MEDIUM,RESOLVED,TEAM_SYN_003,USER_SYN_003_A04,RESOLVED,SYN_RESOLVED,2026-03-09T04:29:00,2026-03-09T01:12:00,TRUE,TRUE
EXC_SYN_0001968,PAY_SYN_0014371,CUST_SYN_000728,ACCT_SYN_000728,2026-03-02T10:16:00,2026-03-02,SETTLEMENT,R011,Settlement confirmation delayed,LOW,OPEN,TEAM_SYN_004,USER_SYN_004_A01,UNRESOLVED,,,2026-03-02T18:16:00,TRUE,FALSE
EXC_SYN_0001969,PAY_SYN_0020604,CUST_SYN_000349,ACCT_SYN_000349,2026-01-22T13:40:00,2026-01-22,VALIDATION,R001,Payment instruction failed validation,MEDIUM,RESOLVED,TEAM_SYN_005,USER_SYN_005_A02,RESOLVED,SYN_RESOLVED,2026-01-22T15:40:00,2026-01-22T21:40:00,TRUE,TRUE
EXC_SYN_0001970,PAY_SYN_0010158,CUST_SYN_000847,ACCT_SYN_000847,2025-12-29T17:11:00,2025-12-29,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,RESOLVED,TEAM_SYN_001,USER_SYN_001_A03,RESOLVED,SYN_RESOLVED,2025-12-29T20:11:00,2025-12-29T21:11:00,TRUE,TRUE
EXC_SYN_0001971,PAY_SYN_0012062,CUST_SYN_000795,ACCT_SYN_000795,2026-01-10T11:32:00,2026-01-10,ROUTING,R003,Beneficiary routing information requires correction,MEDIUM,RESOLVED,TEAM_SYN_002,USER_SYN_002_A04,RESOLVED,SYN_RESOLVED,2026-01-10T12:32:00,2026-01-10T19:32:00,TRUE,TRUE
EXC_SYN_0001972,PAY_SYN_0000295,CUST_SYN_000416,ACCT_SYN_000416,2026-03-11T14:56:00,2026-03-11,CUTOFF,R004,Payment missed the processing cutoff,LOW,OPEN,TEAM_SYN_003,USER_SYN_003_A01,UNRESOLVED,,,2026-03-11T22:56:00,TRUE,FALSE
EXC_SYN_0001973,PAY_SYN_0011517,CUST_SYN_000130,ACCT_SYN_000130,2026-02-26T17:23:00,2026-02-26,SANCTIONS_SCREENING,R005,Synthetic screening review pending,HIGH,RESOLVED,TEAM_SYN_004,USER_SYN_004_A02,RESOLVED,SYN_RESOLVED,2026-02-26T20:23:00,2026-02-26T21:23:00,FALSE,TRUE
EXC_SYN_0001974,PAY_SYN_0011916,CUST_SYN_000393,ACCT_SYN_001393,2025-11-23T16:09:00,2025-11-23,DUPLICATE,R006,Potential duplicate payment instruction,HIGH,RESOLVED,TEAM_SYN_005,USER_SYN_005_A03,RESOLVED,SYN_RESOLVED,2025-11-23T23:33:00,2025-11-23T20:09:00,FALSE,TRUE
EXC_SYN_0001975,PAY_SYN_0003255,CUST_SYN_000436,ACCT_SYN_000436,2025-12-25T15:55:00,2025-12-25,SYSTEM,R007,Processing system unavailable,MEDIUM,RESOLVED,TEAM_SYN_001,USER_SYN_001_A04,RESOLVED,SYN_RESOLVED,2025-12-25T17:55:00,2025-12-25T23:55:00,FALSE,FALSE
EXC_SYN_0001976,PAY_SYN_0001837,CUST_SYN_000470,ACCT_SYN_000470,2026-02-20T17:42:00,2026-02-20,AUTHORIZATION,R008,Required payment authorization incomplete,HIGH,OPEN,TEAM_SYN_002,USER_SYN_002_A01,UNRESOLVED,,,2026-02-20T21:42:00,TRUE,TRUE
EXC_SYN_0001977,PAY_SYN_0012135,CUST_SYN_000496,ACCT_SYN_000496,2026-02-25T16:21:00,2026-02-25,BENEFICIARY,R009,Beneficiary details require review,MEDIUM,RESOLVED,TEAM_SYN_003,USER_SYN_003_A02,RESOLVED,SYN_RESOLVED,2026-02-25T17:21:00,2026-02-26T00:21:00,FALSE,TRUE
EXC_SYN_0001978,PAY_SYN_0016175,CUST_SYN_000476,ACCT_SYN_001476,2026-02-02T15:54:00,2026-02-02,CURRENCY,R010,Currency handling exception,MEDIUM,RESOLVED,TEAM_SYN_004,USER_SYN_004_A03,RESOLVED,SYN_RESOLVED,2026-02-02T17:54:00,2026-02-02T23:54:00,TRUE,TRUE
EXC_SYN_0001979,PAY_SYN_0004423,CUST_SYN_000152,ACCT_SYN_000152,2026-01-13T14:03:00,2026-01-13,SETTLEMENT,R011,Settlement confirmation delayed,LOW,RESOLVED,TEAM_SYN_005,USER_SYN_005_A04,RESOLVED,SYN_RESOLVED,2026-01-13T17:03:00,2026-01-13T22:03:00,TRUE,FALSE
EXC_SYN_0001980,PAY_SYN_0007206,CUST_SYN_000123,ACCT_SYN_001123,2026-01-16T17:57:00,2026-01-16,VALIDATION,R001,Payment instruction failed validation,MEDIUM,OPEN,TEAM_SYN_001,USER_SYN_001_A01,UNRESOLVED,,,2026-01-17T01:57:00,FALSE,TRUE
EXC_SYN_0001981,PAY_SYN_0020856,CUST_SYN_000673,ACCT_SYN_000673,2026-02-21T17:40:00,2026-02-21,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,RESOLVED,TEAM_SYN_002,USER_SYN_002_A02,RESOLVED,SYN_RESOLVED,2026-02-21T22:11:00,2026-02-21T21:40:00,TRUE,TRUE
EXC_SYN_0001982,PAY_SYN_0008078,CUST_SYN_000387,ACCT_SYN_000387,2026-03-02T20:07:00,2026-03-02,ROUTING,R003,Beneficiary routing information requires correction,MEDIUM,RESOLVED,TEAM_SYN_003,USER_SYN_003_A03,RESOLVED,SYN_RESOLVED,2026-03-02T23:07:00,2026-03-03T04:07:00,TRUE,TRUE
EXC_SYN_0001983,PAY_SYN_0018171,CUST_SYN_000328,ACCT_SYN_000328,2026-02-23T13:51:00,2026-02-23,CUTOFF,R004,Payment missed the processing cutoff,LOW,RESOLVED,TEAM_SYN_004,USER_SYN_004_A04,RESOLVED,SYN_RESOLVED,2026-02-23T14:51:00,2026-02-23T21:51:00,TRUE,FALSE
EXC_SYN_0001984,PAY_SYN_0003004,CUST_SYN_000149,ACCT_SYN_000149,2025-11-25T16:35:00,2025-11-25,SANCTIONS_SCREENING,R005,Synthetic screening review pending,HIGH,OPEN,TEAM_SYN_005,USER_SYN_005_A01,UNRESOLVED,,,2025-11-25T20:35:00,FALSE,TRUE
EXC_SYN_0001985,PAY_SYN_0015071,CUST_SYN_000128,ACCT_SYN_001128,2026-03-10T13:37:00,2026-03-10,DUPLICATE,R006,Potential duplicate payment instruction,HIGH,RESOLVED,TEAM_SYN_001,USER_SYN_001_A02,RESOLVED,SYN_RESOLVED,2026-03-10T16:37:00,2026-03-10T17:37:00,FALSE,TRUE
EXC_SYN_0001986,PAY_SYN_0009461,CUST_SYN_000558,ACCT_SYN_000558,2026-02-06T14:20:00,2026-02-06,SYSTEM,R007,Processing system unavailable,MEDIUM,RESOLVED,TEAM_SYN_002,USER_SYN_002_A03,RESOLVED,SYN_RESOLVED,2026-02-06T15:20:00,2026-02-06T22:20:00,FALSE,FALSE
EXC_SYN_0001987,PAY_SYN_0001562,CUST_SYN_000795,ACCT_SYN_000795,2025-12-29T15:00:00,2025-12-29,AUTHORIZATION,R008,Required payment authorization incomplete,HIGH,RESOLVED,TEAM_SYN_003,USER_SYN_003_A04,RESOLVED,SYN_RESOLVED,2025-12-29T17:00:00,2025-12-29T19:00:00,TRUE,TRUE
EXC_SYN_0001988,PAY_SYN_0022628,CUST_SYN_000237,ACCT_SYN_000237,2026-01-04T21:55:00,2026-01-04,BENEFICIARY,R009,Beneficiary details require review,MEDIUM,OPEN,TEAM_SYN_004,USER_SYN_004_A01,UNRESOLVED,,,2026-01-05T05:55:00,TRUE,TRUE
EXC_SYN_0001989,PAY_SYN_0018828,CUST_SYN_000637,ACCT_SYN_000637,2026-02-25T21:48:00,2026-02-25,CURRENCY,R010,Currency handling exception,MEDIUM,RESOLVED,TEAM_SYN_005,USER_SYN_005_A02,RESOLVED,SYN_RESOLVED,2026-02-25T22:48:00,2026-02-26T05:48:00,TRUE,TRUE
EXC_SYN_0001990,PAY_SYN_0002642,CUST_SYN_000255,ACCT_SYN_000255,2025-12-05T15:39:00,2025-12-05,SETTLEMENT,R011,Settlement confirmation delayed,LOW,RESOLVED,TEAM_SYN_001,USER_SYN_001_A03,RESOLVED,SYN_RESOLVED,2025-12-05T17:39:00,2025-12-05T23:39:00,FALSE,FALSE
EXC_SYN_0001991,PAY_SYN_0006052,CUST_SYN_000425,ACCT_SYN_000425,2025-12-08T15:42:00,2025-12-08,VALIDATION,R001,Payment instruction failed validation,MEDIUM,RESOLVED,TEAM_SYN_002,USER_SYN_002_A04,RESOLVED,SYN_RESOLVED,2025-12-08T18:42:00,2025-12-08T23:42:00,TRUE,TRUE
EXC_SYN_0001992,PAY_SYN_0000010,CUST_SYN_000371,ACCT_SYN_000371,2026-02-20T14:01:00,2026-02-20,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,OPEN,TEAM_SYN_003,USER_SYN_003_A01,UNRESOLVED,,,2026-02-20T18:01:00,FALSE,TRUE
EXC_SYN_0001993,PAY_SYN_0012681,CUST_SYN_000198,ACCT_SYN_001198,2026-03-09T15:31:00,2026-03-09,ROUTING,R003,Beneficiary routing information requires correction,MEDIUM,RESOLVED,TEAM_SYN_004,USER_SYN_004_A02,RESOLVED,SYN_RESOLVED,2026-03-09T17:31:00,2026-03-09T23:31:00,TRUE,TRUE
EXC_SYN_0001994,PAY_SYN_0018317,CUST_SYN_000230,ACCT_SYN_001230,2026-01-19T16:16:00,2026-01-19,CUTOFF,R004,Payment missed the processing cutoff,LOW,RESOLVED,TEAM_SYN_005,USER_SYN_005_A03,RESOLVED,SYN_RESOLVED,2026-01-19T19:16:00,2026-01-20T00:16:00,TRUE,FALSE
EXC_SYN_0001995,PAY_SYN_0023890,CUST_SYN_000431,ACCT_SYN_000431,2026-03-04T08:40:00,2026-03-04,SANCTIONS_SCREENING,R005,Synthetic screening review pending,HIGH,RESOLVED,TEAM_SYN_001,USER_SYN_001_A04,RESOLVED,SYN_RESOLVED,2026-03-04T13:25:00,2026-03-04T12:40:00,TRUE,TRUE
EXC_SYN_0001996,PAY_SYN_0015653,CUST_SYN_000162,ACCT_SYN_000162,2026-01-24T11:54:00,2026-01-24,DUPLICATE,R006,Potential duplicate payment instruction,HIGH,OPEN,TEAM_SYN_002,USER_SYN_002_A01,UNRESOLVED,,,2026-01-24T15:54:00,FALSE,TRUE
EXC_SYN_0001997,PAY_SYN_0000245,CUST_SYN_000066,ACCT_SYN_000066,2025-12-08T14:31:00,2025-12-08,SYSTEM,R007,Processing system unavailable,MEDIUM,RESOLVED,TEAM_SYN_003,USER_SYN_003_A02,RESOLVED,SYN_RESOLVED,2025-12-08T17:31:00,2025-12-08T22:31:00,FALSE,FALSE
EXC_SYN_0001998,PAY_SYN_0014073,CUST_SYN_000202,ACCT_SYN_000202,2026-02-22T13:00:00,2026-02-22,AUTHORIZATION,R008,Required payment authorization incomplete,HIGH,RESOLVED,TEAM_SYN_004,USER_SYN_004_A03,RESOLVED,SYN_RESOLVED,2026-02-22T14:00:00,2026-02-22T17:00:00,TRUE,TRUE
EXC_SYN_0001999,PAY_SYN_0005356,CUST_SYN_000173,ACCT_SYN_000173,2026-03-13T16:14:00,2026-03-13,BENEFICIARY,R009,Beneficiary details require review,MEDIUM,RESOLVED,TEAM_SYN_005,USER_SYN_005_A04,RESOLVED,SYN_RESOLVED,2026-03-13T18:14:00,2026-03-14T00:14:00,TRUE,TRUE
EXC_SYN_0002000,PAY_SYN_0008702,CUST_SYN_000975,ACCT_SYN_000975,2025-12-19T11:49:00,2025-12-19,CURRENCY,R010,Currency handling exception,MEDIUM,OPEN,TEAM_SYN_001,USER_SYN_001_A01,UNRESOLVED,,,2025-12-19T19:49:00,TRUE,TRUE
EXC_SYN_0002001,PAY_SYN_0018622,CUST_SYN_000515,ACCT_SYN_000515,2025-12-07T12:22:00,2025-12-07,SETTLEMENT,R011,Settlement confirmation delayed,LOW,RESOLVED,TEAM_SYN_002,USER_SYN_002_A02,RESOLVED,SYN_RESOLVED,2025-12-07T13:22:00,2025-12-07T20:22:00,TRUE,FALSE
EXC_SYN_0002002,PAY_SYN_0015042,CUST_SYN_000055,ACCT_SYN_000055,2025-12-31T12:55:00,2025-12-31,VALIDATION,R001,Payment instruction failed validation,MEDIUM,RESOLVED,TEAM_SYN_003,USER_SYN_003_A03,RESOLVED,SYN_RESOLVED,2025-12-31T21:47:00,2025-12-31T20:55:00,TRUE,TRUE
EXC_SYN_0002003,PAY_SYN_0017263,CUST_SYN_000232,ACCT_SYN_001232,2026-01-31T13:15:00,2026-01-31,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,RESOLVED,TEAM_SYN_004,USER_SYN_004_A04,RESOLVED,SYN_RESOLVED,2026-01-31T16:15:00,2026-01-31T17:15:00,TRUE,TRUE
EXC_SYN_0002004,PAY_SYN_0013517,CUST_SYN_000630,ACCT_SYN_000630,2025-12-19T18:26:00,2025-12-19,ROUTING,R003,Beneficiary routing information requires correction,MEDIUM,OPEN,TEAM_SYN_005,USER_SYN_005_A01,UNRESOLVED,,,2025-12-20T02:26:00,FALSE,TRUE
EXC_SYN_0002005,PAY_SYN_0010974,CUST_SYN_000039,ACCT_SYN_001039,2026-02-14T14:58:00,2026-02-14,CUTOFF,R004,Payment missed the processing cutoff,LOW,RESOLVED,TEAM_SYN_001,USER_SYN_001_A02,RESOLVED,SYN_RESOLVED,2026-02-14T16:58:00,2026-02-14T22:58:00,FALSE,FALSE
EXC_SYN_0002006,PAY_SYN_0020549,CUST_SYN_000314,ACCT_SYN_001314,2025-11-29T20:16:00,2025-11-29,SANCTIONS_SCREENING,R005,Synthetic screening review pending,HIGH,RESOLVED,TEAM_SYN_002,USER_SYN_002_A03,RESOLVED,SYN_RESOLVED,2025-11-29T23:16:00,2025-11-30T00:16:00,FALSE,TRUE
EXC_SYN_0002007,PAY_SYN_0009636,CUST_SYN_000033,ACCT_SYN_001033,2026-01-24T17:18:00,2026-01-24,DUPLICATE,R006,Potential duplicate payment instruction,HIGH,RESOLVED,TEAM_SYN_003,USER_SYN_003_A04,RESOLVED,SYN_RESOLVED,2026-01-24T18:18:00,2026-01-24T21:18:00,TRUE,TRUE
EXC_SYN_0002008,PAY_SYN_0013754,CUST_SYN_000399,ACCT_SYN_000399,2026-01-03T15:57:00,2026-01-03,SYSTEM,R007,Processing system unavailable,MEDIUM,OPEN,TEAM_SYN_004,USER_SYN_004_A01,UNRESOLVED,,,2026-01-03T23:57:00,FALSE,FALSE
EXC_SYN_0002009,PAY_SYN_0010251,CUST_SYN_000288,ACCT_SYN_001288,2026-03-15T13:29:00,2026-03-15,AUTHORIZATION,R008,Required payment authorization incomplete,HIGH,RESOLVED,TEAM_SYN_005,USER_SYN_005_A02,RESOLVED,SYN_RESOLVED,2026-03-15T18:28:00,2026-03-15T17:29:00,FALSE,TRUE
EXC_SYN_0002010,PAY_SYN_0000039,CUST_SYN_000444,ACCT_SYN_001444,2026-02-17T21:18:00,2026-02-17,BENEFICIARY,R009,Beneficiary details require review,MEDIUM,RESOLVED,TEAM_SYN_001,USER_SYN_001_A03,RESOLVED,SYN_RESOLVED,2026-02-17T22:18:00,2026-02-18T05:18:00,FALSE,TRUE
EXC_SYN_0002011,PAY_SYN_0024516,CUST_SYN_000093,ACCT_SYN_001093,2026-02-05T18:10:00,2026-02-05,CURRENCY,R010,Currency handling exception,MEDIUM,RESOLVED,TEAM_SYN_002,USER_SYN_002_A04,RESOLVED,SYN_RESOLVED,2026-02-05T20:10:00,2026-02-06T02:10:00,TRUE,TRUE
EXC_SYN_0002012,PAY_SYN_0020613,CUST_SYN_000682,ACCT_SYN_000682,2025-12-06T16:02:00,2025-12-06,SETTLEMENT,R011,Settlement confirmation delayed,LOW,OPEN,TEAM_SYN_003,USER_SYN_003_A01,UNRESOLVED,,,2025-12-07T00:02:00,TRUE,FALSE
EXC_SYN_0002013,PAY_SYN_0009821,CUST_SYN_000378,ACCT_SYN_000378,2026-01-13T14:11:00,2026-01-13,VALIDATION,R001,Payment instruction failed validation,MEDIUM,RESOLVED,TEAM_SYN_004,USER_SYN_004_A02,RESOLVED,SYN_RESOLVED,2026-01-13T15:11:00,2026-01-13T22:11:00,TRUE,TRUE
EXC_SYN_0002014,PAY_SYN_0018745,CUST_SYN_000566,ACCT_SYN_000566,2025-12-06T18:32:00,2025-12-06,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,RESOLVED,TEAM_SYN_005,USER_SYN_005_A03,RESOLVED,SYN_RESOLVED,2025-12-06T20:32:00,2025-12-06T22:32:00,FALSE,TRUE
EXC_SYN_0002015,PAY_SYN_0012722,CUST_SYN_000215,ACCT_SYN_001215,2026-03-14T15:04:00,2026-03-14,ROUTING,R003,Beneficiary routing information requires correction,MEDIUM,RESOLVED,TEAM_SYN_001,USER_SYN_001_A04,RESOLVED,SYN_RESOLVED,2026-03-14T18:04:00,2026-03-14T23:04:00,FALSE,TRUE
EXC_SYN_0002016,PAY_SYN_0007660,CUST_SYN_000421,ACCT_SYN_001421,2026-01-17T13:43:00,2026-01-17,CUTOFF,R004,Payment missed the processing cutoff,LOW,OPEN,TEAM_SYN_002,USER_SYN_002_A01,UNRESOLVED,,,2026-01-17T21:43:00,FALSE,FALSE
EXC_SYN_0002017,PAY_SYN_0009962,CUST_SYN_000095,ACCT_SYN_001095,2025-11-30T15:30:00,2025-11-30,SANCTIONS_SCREENING,R005,Synthetic screening review pending,HIGH,RESOLVED,TEAM_SYN_003,USER_SYN_003_A02,RESOLVED,SYN_RESOLVED,2025-11-30T17:30:00,2025-11-30T19:30:00,FALSE,TRUE
EXC_SYN_0002018,PAY_SYN_0009633,CUST_SYN_000922,ACCT_SYN_000922,2026-03-08T17:20:00,2026-03-08,DUPLICATE,R006,Potential duplicate payment instruction,HIGH,RESOLVED,TEAM_SYN_004,USER_SYN_004_A03,RESOLVED,SYN_RESOLVED,2026-03-08T20:20:00,2026-03-08T21:20:00,TRUE,TRUE
EXC_SYN_0002019,PAY_SYN_0001511,CUST_SYN_000408,ACCT_SYN_000408,2026-03-05T14:59:00,2026-03-05,SYSTEM,R007,Processing system unavailable,MEDIUM,RESOLVED,TEAM_SYN_005,USER_SYN_005_A04,RESOLVED,SYN_RESOLVED,2026-03-05T15:59:00,2026-03-05T22:59:00,TRUE,FALSE
EXC_SYN_0002020,PAY_SYN_0013458,CUST_SYN_000447,ACCT_SYN_001447,2026-01-10T22:01:00,2026-01-10,AUTHORIZATION,R008,Required payment authorization incomplete,HIGH,OPEN,TEAM_SYN_001,USER_SYN_001_A01,UNRESOLVED,,,2026-01-11T02:01:00,TRUE,TRUE
EXC_SYN_0002021,PAY_SYN_0017464,CUST_SYN_000169,ACCT_SYN_001169,2025-12-26T18:36:00,2025-12-26,BENEFICIARY,R009,Beneficiary details require review,MEDIUM,RESOLVED,TEAM_SYN_002,USER_SYN_002_A02,RESOLVED,SYN_RESOLVED,2025-12-26T21:36:00,2025-12-27T02:36:00,FALSE,TRUE
EXC_SYN_0002022,PAY_SYN_0011291,CUST_SYN_000768,ACCT_SYN_000768,2026-03-08T09:38:00,2026-03-08,CURRENCY,R010,Currency handling exception,MEDIUM,RESOLVED,TEAM_SYN_003,USER_SYN_003_A03,RESOLVED,SYN_RESOLVED,2026-03-08T10:38:00,2026-03-08T17:38:00,FALSE,TRUE
EXC_SYN_0002023,PAY_SYN_0014340,CUST_SYN_000081,ACCT_SYN_001081,2026-02-22T08:34:00,2026-02-22,SETTLEMENT,R011,Settlement confirmation delayed,LOW,RESOLVED,TEAM_SYN_004,USER_SYN_004_A04,RESOLVED,SYN_RESOLVED,2026-02-22T17:47:00,2026-02-22T16:34:00,FALSE,FALSE
EXC_SYN_0002024,PAY_SYN_0023726,CUST_SYN_000363,ACCT_SYN_000363,2026-02-17T14:49:00,2026-02-17,VALIDATION,R001,Payment instruction failed validation,MEDIUM,OPEN,TEAM_SYN_005,USER_SYN_005_A01,UNRESOLVED,,,2026-02-17T22:49:00,TRUE,TRUE
EXC_SYN_0002025,PAY_SYN_0010624,CUST_SYN_000089,ACCT_SYN_000089,2025-12-30T13:28:00,2025-12-30,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,RESOLVED,TEAM_SYN_001,USER_SYN_001_A02,RESOLVED,SYN_RESOLVED,2025-12-30T14:28:00,2025-12-30T17:28:00,FALSE,TRUE
EXC_SYN_0002026,PAY_SYN_0011992,CUST_SYN_000205,ACCT_SYN_001205,2026-01-19T11:17:00,2026-01-19,ROUTING,R003,Beneficiary routing information requires correction,MEDIUM,RESOLVED,TEAM_SYN_002,USER_SYN_002_A03,RESOLVED,SYN_RESOLVED,2026-01-19T13:17:00,2026-01-19T19:17:00,FALSE,TRUE
EXC_SYN_0002027,PAY_SYN_0015971,CUST_SYN_000428,ACCT_SYN_001428,2026-01-22T10:43:00,2026-01-22,CUTOFF,R004,Payment missed the processing cutoff,LOW,RESOLVED,TEAM_SYN_003,USER_SYN_003_A04,RESOLVED,SYN_RESOLVED,2026-01-22T13:43:00,2026-01-22T18:43:00,FALSE,FALSE
EXC_SYN_0002028,PAY_SYN_0013903,CUST_SYN_000412,ACCT_SYN_001412,2026-02-27T12:40:00,2026-02-27,SANCTIONS_SCREENING,R005,Synthetic screening review pending,HIGH,OPEN,TEAM_SYN_004,USER_SYN_004_A01,UNRESOLVED,,,2026-02-27T16:40:00,TRUE,TRUE
EXC_SYN_0002029,PAY_SYN_0016362,CUST_SYN_000895,ACCT_SYN_000895,2026-01-03T12:46:00,2026-01-03,DUPLICATE,R006,Potential duplicate payment instruction,HIGH,RESOLVED,TEAM_SYN_005,USER_SYN_005_A02,RESOLVED,SYN_RESOLVED,2026-01-03T14:46:00,2026-01-03T16:46:00,TRUE,TRUE
EXC_SYN_0002030,PAY_SYN_0007991,CUST_SYN_000168,ACCT_SYN_000168,2025-12-06T11:22:00,2025-12-06,SYSTEM,R007,Processing system unavailable,MEDIUM,RESOLVED,TEAM_SYN_001,USER_SYN_001_A03,RESOLVED,SYN_RESOLVED,2025-12-06T20:42:00,2025-12-06T19:22:00,TRUE,FALSE
EXC_SYN_0002031,PAY_SYN_0007161,CUST_SYN_000958,ACCT_SYN_000958,2025-11-18T11:45:00,2025-11-18,AUTHORIZATION,R008,Required payment authorization incomplete,HIGH,RESOLVED,TEAM_SYN_002,USER_SYN_002_A04,RESOLVED,SYN_RESOLVED,2025-11-18T12:45:00,2025-11-18T15:45:00,TRUE,TRUE
EXC_SYN_0002032,PAY_SYN_0013594,CUST_SYN_000479,ACCT_SYN_000479,2026-01-21T15:29:00,2026-01-21,BENEFICIARY,R009,Beneficiary details require review,MEDIUM,OPEN,TEAM_SYN_003,USER_SYN_003_A01,UNRESOLVED,,,2026-01-21T23:29:00,FALSE,TRUE
EXC_SYN_0002033,PAY_SYN_0012226,CUST_SYN_000863,ACCT_SYN_000863,2026-02-20T17:06:00,2026-02-20,CURRENCY,R010,Currency handling exception,MEDIUM,RESOLVED,TEAM_SYN_004,USER_SYN_004_A02,RESOLVED,SYN_RESOLVED,2026-02-20T20:06:00,2026-02-21T01:06:00,TRUE,TRUE
EXC_SYN_0002034,PAY_SYN_0014284,CUST_SYN_000509,ACCT_SYN_000509,2025-11-17T15:25:00,2025-11-17,SETTLEMENT,R011,Settlement confirmation delayed,LOW,RESOLVED,TEAM_SYN_005,USER_SYN_005_A03,RESOLVED,SYN_RESOLVED,2025-11-17T16:25:00,2025-11-17T23:25:00,TRUE,FALSE
EXC_SYN_0002035,PAY_SYN_0024438,CUST_SYN_000207,ACCT_SYN_001207,2026-02-05T19:16:00,2026-02-05,VALIDATION,R001,Payment instruction failed validation,MEDIUM,RESOLVED,TEAM_SYN_001,USER_SYN_001_A04,RESOLVED,SYN_RESOLVED,2026-02-05T21:16:00,2026-02-06T03:16:00,TRUE,TRUE
EXC_SYN_0002036,PAY_SYN_0000228,CUST_SYN_000937,ACCT_SYN_000937,2026-02-16T19:59:00,2026-02-16,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,OPEN,TEAM_SYN_002,USER_SYN_002_A01,UNRESOLVED,,,2026-02-16T23:59:00,TRUE,TRUE
